Path,Car,Distance,RL_View,Angle,Data-Aug
/home/ket/maryam/imgaug/All/rotated45_cal_car1_8_30R.JPG,car1,8,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car3_8_30R.JPG,car3,8,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car5_6_45R.JPG,car5,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car6_10_30R.JPG,car6,10,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car1_20_45R.JPG,car1,20,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/cal_car6_2_30L.JPG,car6,2,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car2_2_45L.JPG,car2,2,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/cal_car1_8_45R.JPG,car1,8,left,30,none
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car6_8_30R.JPG,car6,8,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_15_30R.JPG,car5,15,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car4_20_45L.JPG,car4,20,left,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car4_20_0.JPG,car4,20,none,30,flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car3_6_45L.JPG,car3,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_cal_car5_4_45L.JPG,car5,4,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated45_cal_car4_8_30L.JPG,car4,8,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car3_4_45L.JPG,car3,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car2_30_30R.JPG,car2,30,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car2_15_45R.JPG,car2,15,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car1_20_45L.JPG,car1,20,left,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car6_10_30R.JPG,car6,10,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car5_15_30R.JPG,car5,15,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car4_6_30R.JPG,car4,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car2_25_0.JPG,car2,25,none,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car2_4_0.JPG,car2,4,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car3_25_30R.JPG,car3,25,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car1_15_30RS.JPG,car1,15,left,30,flip
/home/ket/maryam/imgaug/All/rotated45_cal_car4_4_45R.JPG,car4,4,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car4_8_30L.JPG,car4,8,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car4_6_30L.JPG,car4,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car4_2_45L.JPG,car4,2,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/flipped_cal_car4_4_0.JPG,car4,4,none,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car5_15_45R.JPG,car5,15,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car1_20_0.JPG,car1,20,none,0,flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car1_4_45R.JPG,car1,4,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_cal_car3_2_30L.JPG,car3,2,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car3_15_45R.JPG,car3,15,left,0,flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car4_6_30R.JPG,car4,6,left,30,flip
/home/ket/maryam/imgaug/All/rotated15_cal_car1_4_30L.JPG,car1,4,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car1_20_0.JPG,car1,20,none,30,none
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car3_2_0.JPG,car3,2,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car3_8_0.JPG,car3,8,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car3_4_30R.JPG,car3,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/flipped_cal_car6_15_45R.JPG,car6,15,left,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car2_25_0.JPG,car2,25,none,0,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car6_10_0.JPG,car6,10,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car2_8_0.JPG,car2,8,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car1_10_30R.JPG,car1,10,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car3_4_45L.JPG,car3,4,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car1_30_30R.JPG,car1,30,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car6_4_30R.JPG,car6,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car6_4_0.JPG,car6,4,none,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car6_6_45R.JPG,car6,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car2_2_30L.JPG,car2,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car5_20_30R.JPG,car5,20,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car1_20_30RS.JPG,car1,20,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car5_10_30L.JPG,car5,10,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car5_30_30R.JPG,car5,30,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car4_8_45L.JPG,car4,8,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car1_4_45R.JPG,car1,4,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car4_4_30R.JPG,car4,4,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car1_2_45R.JPG,car1,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car4_6_45R.JPG,car4,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car3_15_30R.JPG,car3,15,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_25_0.JPG,car5,25,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car6_20_45L.JPG,car6,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car4_15_45L.JPG,car4,15,left,30,none
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car2_4_30R.JPG,car2,4,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car1_2_30R.JPG,car1,2,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car6_25_30R.JPG,car6,25,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_20_45L.JPG,car5,20,left,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/flipped_cal_car3_4_0.JPG,car3,4,none,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car1_8_0.JPG,car1,8,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car1_25_30RS.JPG,car1,25,left,30,none
/home/ket/maryam/imgaug/All/flipped_cal_car2_6_30R.JPG,car2,6,left,30,flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car6_20_0.JPG,car6,20,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car2_20_30R.JPG,car2,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/flipped_cal_car1_4_0.JPG,car1,4,none,30,flip
/home/ket/maryam/imgaug/All/flipped_cal_car5_8_45R.JPG,car5,8,left,30,flip
/home/ket/maryam/imgaug/All/cal_car4_8_45R.JPG,car4,8,left,30,none
/home/ket/maryam/imgaug/All/rotated15_cal_car2_25_0.JPG,car2,25,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/flipped_cal_car3_6_30R.JPG,car3,6,left,30,flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car3_10_30R.JPG,car3,10,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car2_15_0.JPG,car2,15,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/cal_car5_4_30R.JPG,car5,4,left,0,none
/home/ket/maryam/imgaug/All/flipped_cal_car4_10_0.JPG,car4,10,none,30,flip
/home/ket/maryam/imgaug/All/cal_car6_20_0.JPG,car6,20,none,30,none
/home/ket/maryam/imgaug/All/rotated45_cal_car5_15_45L.JPG,car5,15,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car1_6_30L.JPG,car1,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car6_30_0.JPG,car6,30,none,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car2_8_45R.JPG,car2,8,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_cal_car4_8_0.JPG,car4,8,none,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car3_10_0.JPG,car3,10,none,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car4_15_0.JPG,car4,15,none,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car2_6_45L.JPG,car2,6,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car4_6_0.JPG,car4,6,none,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car4_10_30L.JPG,car4,10,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car4_10_45R.JPG,car4,10,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car4_30_30R.JPG,car4,30,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car4_10_30L.JPG,car4,10,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car1_8_30RS.JPG,car1,8,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car1_20_45R.JPG,car1,20,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/flipped_cal_car1_2_30R.JPG,car1,2,left,0,flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car2_8_30R.JPG,car2,8,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car4_10_30R.JPG,car4,10,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car4_6_30R.JPG,car4,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car2_2_30L.JPG,car2,2,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car6_8_45L.JPG,car6,8,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car3_4_0.JPG,car3,4,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_4_30R.JPG,car5,4,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/cal_car4_10_30R.JPG,car4,10,left,0,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car2_2_30R.JPG,car2,2,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car5_20_0.JPG,car5,20,none,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car5_10_30R.JPG,car5,10,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/cal_car3_20_30L.JPG,car3,20,left,0,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_2_45L.JPG,car5,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car3_10_30L.JPG,car3,10,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car6_20_45R.JPG,car6,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car4_4_45L.JPG,car4,4,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car2_10_0.JPG,car2,10,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car4_4_30L.JPG,car4,4,left,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car4_8_30R.JPG,car4,8,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car2_20_45L.JPG,car2,20,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car6_2_45L.JPG,car6,2,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car5_4_45R.JPG,car5,4,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car5_15_0.JPG,car5,15,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car3_6_45L.JPG,car3,6,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/flipped_cal_car5_10_45R.JPG,car5,10,left,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car1_15_45R.JPG,car1,15,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car6_15_30L.JPG,car6,15,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car6_20_45L.JPG,car6,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car2_30_0.JPG,car2,30,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car4_6_45R.JPG,car4,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car1_8_30RS.JPG,car1,8,left,30,none
/home/ket/maryam/imgaug/All/cal_car3_8_30L.JPG,car3,8,left,0,none
/home/ket/maryam/imgaug/All/rotated45_cal_car1_15_45L.JPG,car1,15,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car3_6_45R.JPG,car3,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car6_4_30R.JPG,car6,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_cal_car1_6_45R.JPG,car1,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car5_2_30R.JPG,car5,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car1_2_45L.JPG,car1,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car1_4_0.JPG,car1,4,none,30,flip
/home/ket/maryam/imgaug/All/cal_car5_10_45L.JPG,car5,10,left,0,none
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car5_30_30R.JPG,car5,30,left,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car5_2_45L.JPG,car5,2,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car1_15_45L.JPG,car1,15,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car1_2_30RS.JPG,car1,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car2_4_30L.JPG,car2,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car5_2_45R.JPG,car5,2,left,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car5_15_30R.JPG,car5,15,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car2_10_30L.JPG,car2,10,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car5_6_30R.JPG,car5,6,left,0,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car1_20_30R.JPG,car1,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car6_4_30L.JPG,car6,4,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car5_20_45R.JPG,car5,20,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car3_10_30L.JPG,car3,10,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/cal_car2_10_45R.JPG,car2,10,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car4_20_45R.JPG,car4,20,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car4_2_30L.JPG,car4,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car5_2_45R.JPG,car5,2,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car1_25_0.JPG,car1,25,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car4_30_30R.JPG,car4,30,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/cal_car3_10_30R.JPG,car3,10,left,0,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car3_8_30R.JPG,car3,8,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car1_15_30R.JPG,car1,15,left,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car6_20_30L.JPG,car6,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car6_4_30R.JPG,car6,4,left,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car4_25_30R.JPG,car4,25,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/cal_car3_15_30L.JPG,car3,15,left,0,none
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car4_15_30R.JPG,car4,15,left,30,flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car5_30_30R.JPG,car5,30,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car2_6_0.JPG,car2,6,none,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car2_20_30L.JPG,car2,20,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/cal_car2_4_30L.JPG,car2,4,left,0,none
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car1_30_30R.JPG,car1,30,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car4_10_0.JPG,car4,10,none,0,flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car5_8_30R.JPG,car5,8,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/flipped_cal_car1_20_45L.JPG,car1,20,left,30,flip
/home/ket/maryam/imgaug/All/rotated45_cal_car1_15_30RS.JPG,car1,15,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car4_25_0.JPG,car4,25,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car1_10_45L.JPG,car1,10,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car6_8_30R.JPG,car6,8,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car3_4_45R.JPG,car3,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car2_4_45R.JPG,car2,4,left,30,none
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car6_8_30L.JPG,car6,8,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/cal_car2_8_45R.JPG,car2,8,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_cal_car2_25_30R.JPG,car2,25,left,30,none
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car5_2_30L.JPG,car5,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car4_8_30L.JPG,car4,8,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car5_6_45R.JPG,car5,6,left,30,flip
/home/ket/maryam/imgaug/All/rotated15_cal_car2_6_0.JPG,car2,6,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car3_15_0.JPG,car3,15,none,30,none
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car6_4_0.JPG,car6,4,none,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_cal_car3_30_30R.JPG,car3,30,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car4_2_45R.JPG,car4,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_cal_car4_6_30R.JPG,car4,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car1_10_45L.JPG,car1,10,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car4_2_0.JPG,car4,2,none,0,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_cal_car3_4_0.JPG,car3,4,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car2_15_45R.JPG,car2,15,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car1_4_30L.JPG,car1,4,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_2_30R.JPG,car5,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car3_8_0.JPG,car3,8,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/rotated45_cal_car6_30_30R.JPG,car6,30,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car2_20_45L.JPG,car2,20,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_cal_car6_2_30R.JPG,car6,2,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car1_8_30L.JPG,car1,8,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car6_6_30L.JPG,car6,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/flipped_cal_car4_15_0.JPG,car4,15,none,30,flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car1_30_30RS.JPG,car1,30,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car3_2_30L.JPG,car3,2,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car4_2_30L.JPG,car4,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car5_6_30L.JPG,car5,6,left,0,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car6_10_45R.JPG,car6,10,left,30,flip
/home/ket/maryam/imgaug/All/cal_car5_15_45R.JPG,car5,15,left,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car6_15_45R.JPG,car6,15,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_cal_car1_20_30R.JPG,car1,20,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car1_15_30RS.JPG,car1,15,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car1_15_0.JPG,car1,15,none,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/flipped_cal_car6_8_45L.JPG,car6,8,left,0,flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car1_6_30RS.JPG,car1,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car1_20_30RS.JPG,car1,20,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car2_8_0.JPG,car2,8,none,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car4_6_45R.JPG,car4,6,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_flipped_cal_car6_15_30L.JPG,car6,15,left,30,flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car5_8_45R.JPG,car5,8,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated15_and_flipped_cal_car6_2_30R.JPG,car6,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car4_15_45L.JPG,car4,15,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_cal_car5_4_0.JPG,car5,4,none,30,none
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car5_2_30L.JPG,car5,2,left,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_and_flipped_cal_car4_20_30R.JPG,car4,20,left,0,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated15_and_flipped_cal_car6_4_0.JPG,car6,4,none,30,sp_rot15_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated30_cal_car1_2_30L.JPG,car1,2,left,30,sp_rot30_flip
/home/ket/maryam/imgaug/All/salt_pepper_rotated45_and_flipped_cal_car6_10_45L.JPG,car6,10,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated45_and_flipped_cal_car4_6_45L.JPG,car4,6,left,30,sp_rot45_flip
/home/ket/maryam/imgaug/All/rotated30_and_flipped_cal_car6_30_30R.JPG,car6,30,left,30,sp_rot30_flip
